scenario,year,material,mean,std,p2_5,p2,p5,p25,p50,p75,p95,p97_5,p97,bucket_years,mean_annual,std_annual,p2_annual,p5_annual,p25_annual,p50_annual,p75_annual,p95_annual,p97_annual
Mid_Case_No_IRA,2034,Praseodymium,212.85020813364238,115.98563259850002,69.32628406984334,69.32628406984334,81.77454367511399,133.47644596928492,185.78726939616922,259.8830503104959,433.5357369501819,507.31248021725696,507.31248021725696,1.0,212.85020813364238,115.98563259850002,69.32628406984334,81.77454367511399,133.47644596928492,185.78726939616922,259.8830503104959,433.5357369501819,507.31248021725696
Mid_Case_No_IRA,2035,Praseodymium,203.14476248455267,110.76863725053683,66.03909789102016,66.03909789102016,78.00771896571848,127.2471672268447,177.2497740189046,248.0205011705231,415.15257977332783,485.2206970738305,485.2206970738305,1.0,203.14476248455267,110.76863725053683,66.03909789102016,78.00771896571848,127.2471672268447,177.2497740189046,248.0205011705231,415.15257977332783,485.2206970738305
Mid_Case_No_IRA,2036,Praseodymium,212.27487256495849,117.14745215260476,68.33296313063592,68.33296313063592,81.13449295020342,132.34548556938762,184.80264620869218,259.6453463854642,436.0913587148079,509.166653886089,509.166653886089,1.0,212.27487256495849,117.14745215260476,68.33296313063592,81.13449295020342,132.34548556938762,184.80264620869218,259.6453463854642,436.0913587148079,509.166653886089
Mid_Case_No_IRA,2037,Praseodymium,203.85504337425948,112.77653531000483,65.51858390214869,65.51858390214869,77.97420192368949,127.08899349008692,177.21826524306653,249.43741319497377,417.1813079385416,490.18688299797645,490.18688299797645,1.0,203.85504337425948,112.77653531000483,65.51858390214869,77.97420192368949,127.08899349008692,177.21826524306653,249.43741319497377,417.1813079385416,490.18688299797645
Mid_Case_No_IRA,2038,Praseodymium,171.55855691253305,93.39925561152218,55.78474670147708,55.78474670147708,65.90536206196042,107.51297025345036,150.23627835049908,208.91132676644673,351.12133876979044,414.4229293877816,414.4229293877816,1.0,171.55855691253305,93.39925561152218,55.78474670147708,65.90536206196042,107.51297025345036,150.23627835049908,208.91132676644673,351.12133876979044,414.4229293877816
Mid_Case_No_IRA,2039,Praseodymium,152.45103825236154,85.22385371129923,48.87534161904797,48.87534161904797,57.10410374450192,95.15529704587784,132.18443113163204,185.70750655485693,321.49322932656656,375.08627247290235,375.08627247290235,1.0,152.45103825236154,85.22385371129923,48.87534161904797,57.10410374450192,95.15529704587784,132.18443113163204,185.70750655485693,321.49322932656656,375.08627247290235
Mid_Case_No_IRA,2040,Praseodymium,140.93890757969882,81.28130538705351,44.006144029495836,44.006144029495836,52.39984611949862,87.13984851806809,120.53907588484171,172.61932384247012,304.6540809806819,354.56519108445394,354.56519108445394,1.0,140.93890757969882,81.28130538705351,44.006144029495836,52.39984611949862,87.13984851806809,120.53907588484171,172.61932384247012,304.6540809806819,354.56519108445394
Mid_Case_No_IRA,2041,Praseodymium,97.15974991494174,62.33218360576436,27.610599158417827,27.610599158417827,33.49460809610881,56.000140818151635,80.52212313535513,118.88825925076537,220.06147977056887,263.3325647312969,263.3325647312969,1.0,97.15974991494174,62.33218360576436,27.610599158417827,33.49460809610881,56.000140818151635,80.52212313535513,118.88825925076537,220.06147977056887,263.3325647312969
Mid_Case_No_IRA,2042,Praseodymium,59.58391970854191,46.19910274386156,11.907507134397319,11.907507134397319,15.241758961205678,29.291804420260778,46.57034206270312,75.04504484562368,149.8477959976568,184.57954800822074,184.57954800822074,1.0,59.58391970854191,46.19910274386156,11.907507134397319,15.241758961205678,29.291804420260778,46.57034206270312,75.04504484562368,149.8477959976568,184.57954800822074
Mid_Case_No_IRA,2043,Praseodymium,50.232809079503504,38.948607596288575,10.038740912328,10.038740912328,12.849714682740071,24.694743585762726,39.26158455244374,63.26746257266737,126.33065706577838,155.61160192938402,155.61160192938402,1.0,50.232809079503504,38.948607596288575,10.038740912328,12.849714682740071,24.694743585762726,39.26158455244374,63.26746257266737,126.33065706577838,155.61160192938402
Mid_Case_No_IRA,2044,Praseodymium,41.64675963687547,32.29131176371881,8.322867812765459,8.322867812765459,10.65337552489897,20.473791317996856,32.55079309282874,52.453463281909215,104.73757303239826,129.01366857674964,129.01366857674964,1.0,41.64675963687547,32.29131176371881,8.322867812765459,10.65337552489897,20.473791317996856,32.55079309282874,52.453463281909215,104.73757303239826,129.01366857674964
Mid_Case_No_IRA,2045,Praseodymium,38.77261343529213,30.062808229252738,7.748486057284068,7.748486057284068,9.918159650581153,19.06084418689455,30.30438210810854,48.833519652054676,97.50937328003188,120.11011524570308,120.11011524570308,1.0,38.77261343529213,30.062808229252738,7.748486057284068,9.918159650581153,19.06084418689455,30.30438210810854,48.833519652054676,97.50937328003188,120.11011524570308
Mid_Case_No_IRA,2046,Praseodymium,33.67672561321567,26.111650832846124,6.7301018876241985,6.7301018876241985,8.614615099343817,16.555675843455518,26.32147463662774,42.415326085625516,84.69370820588628,104.32403276740273,104.32403276740273,1.0,33.67672561321567,26.111650832846124,6.7301018876241985,8.614615099343817,16.555675843455518,26.32147463662774,42.415326085625516,84.69370820588628,104.32403276740273
Mid_Case_No_IRA,2047,Praseodymium,17.44543168524555,13.526523511378434,3.4863702030821946,3.4863702030821946,4.462597728067456,8.57627654324956,13.635217773310302,21.972257105180535,43.87357362605617,54.04259926205038,54.04259926205038,1.0,17.44543168524555,13.526523511378434,3.4863702030821946,4.462597728067456,8.57627654324956,13.635217773310302,21.972257105180535,43.87357362605617,54.04259926205038
Mid_Case_No_IRA,2048,Praseodymium,4.907643483876354,3.805199903781132,0.9807646103711871,0.9807646103711871,1.2553910419903382,2.4126263226261866,3.835777117112908,6.181102672253961,12.342248767761198,15.202937646103285,15.202937646103285,1.0,4.907643483876354,3.805199903781132,0.9807646103711871,1.2553910419903382,2.4126263226261866,3.835777117112908,6.181102672253961,12.342248767761198,15.202937646103285
Mid_Case_No_IRA,2049,Praseodymium,3.228689370476988,2.503402808749694,0.6452351893223296,0.6452351893223296,0.8259091611652113,1.5872426325156441,2.5235192503753874,4.0664853837284305,8.119841535998841,10.001860024931428,10.001860024931428,1.0,3.228689370476988,2.503402808749694,0.6452351893223296,0.8259091611652113,1.5872426325156441,2.5235192503753874,4.0664853837284305,8.119841535998841,10.001860024931428
Mid_Case_No_IRA,2050,Praseodymium,1.1623216932341973,0.9012199866979828,0.2322833731374479,0.2322833731374479,0.297325640379385,0.5714041620320184,0.9084618653085499,1.4639265765071319,2.9231266560403864,3.600649534752939,3.600649534752939,1.0,1.1623216932341973,0.9012199866979828,0.2322833731374479,0.297325640379385,0.5714041620320184,0.9084618653085499,1.4639265765071319,2.9231266560403864,3.600649534752939
Mid_Case_No_IRA,2026,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2027,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2028,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2029,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2030,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2031,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2032,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2033,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2034,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2035,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2036,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2037,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2038,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2039,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2040,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2041,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2042,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2043,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2044,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2045,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2046,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2047,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2048,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2049,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2050,Selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2026,Silicon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2027,Silicon,44462.846832234434,22887.504966272125,16364.961441976431,16364.961441976431,18636.51348368218,28897.06814703079,39304.2806904804,53797.20028831204,86944.25899769452,103211.44589860537,103211.44589860537,1.0,44462.846832234434,22887.504966272125,16364.961441976431,18636.51348368218,28897.06814703079,39304.2806904804,53797.20028831204,86944.25899769452,103211.44589860537
Mid_Case_No_IRA,2028,Silicon,57079.849572807485,30226.109903791832,20579.39932217818,20579.39932217818,23734.399582613427,36764.22298437719,50038.469326114384,69380.60199496843,112216.53044690892,133379.99607182769,133379.99607182769,1.0,57079.849572807485,30226.109903791832,20579.39932217818,23734.399582613427,36764.22298437719,50038.469326114384,69380.60199496843,112216.53044690892,133379.99607182769
Mid_Case_No_IRA,2029,Silicon,66283.03396295749,35551.25941379632,23665.472546701993,23665.472546701993,27432.145496794376,42465.61215996913,57852.43011279218,80844.64694643699,131545.39056847256,156891.6388002566,156891.6388002566,1.0,66283.03396295749,35551.25941379632,23665.472546701993,27432.145496794376,42465.61215996913,57852.43011279218,80844.64694643699,131545.39056847256,156891.6388002566
Mid_Case_No_IRA,2030,Silicon,83324.78137823251,43759.869171519706,30241.011528626816,30241.011528626816,34761.80325393203,53831.05716649685,73257.80054127477,101136.45471960613,164074.0141144772,193367.34434432662,193367.34434432662,1.0,83324.78137823251,43759.869171519706,30241.011528626816,34761.80325393203,53831.05716649685,73257.80054127477,101136.45471960613,164074.0141144772,193367.34434432662
Mid_Case_No_IRA,2031,Silicon,99355.60246922949,53272.99161105678,35481.454751894926,35481.454751894926,41123.18883278531,63657.632410787715,86725.88896083213,121157.45156618404,197112.11129379657,235058.55265466552,235058.55265466552,1.0,99355.60246922949,53272.99161105678,35481.454751894926,41123.18883278531,63657.632410787715,86725.88896083213,121157.45156618404,197112.11129379657,235058.55265466552
Mid_Case_No_IRA,2032,Silicon,98698.37118569647,59966.32325717619,31626.17468362808,31626.17468362808,36945.25617070213,59153.517531183286,83441.74476000408,120164.75715953957,205566.70803258923,254588.52569912447,254588.52569912447,1.0,98698.37118569647,59966.32325717619,31626.17468362808,36945.25617070213,59153.517531183286,83441.74476000408,120164.75715953957,205566.70803258923,254588.52569912447
Mid_Case_No_IRA,2033,Silicon,120030.19719630784,83330.09811067718,30710.88016401721,30710.88016401721,36383.709803880214,65595.82117259799,98640.32251474171,149135.98753700586,269447.4944699344,335924.94197529805,335924.94197529805,1.0,120030.19719630784,83330.09811067718,30710.88016401721,36383.709803880214,65595.82117259799,98640.32251474171,149135.98753700586,269447.4944699344,335924.94197529805
Mid_Case_No_IRA,2034,Silicon,144495.09641197388,100740.64698396949,36520.21850675872,36520.21850675872,43386.56397964285,78678.70569560173,118692.12396968533,179569.13892243907,325221.73128332983,405281.9279716638,405281.9279716638,1.0,144495.09641197388,100740.64698396949,36520.21850675872,43386.56397964285,78678.70569560173,118692.12396968533,179569.13892243907,325221.73128332983,405281.9279716638
Mid_Case_No_IRA,2035,Silicon,123987.96711947415,86152.97675705628,31607.759121245872,31607.759121245872,37545.4957537789,67716.50422213307,101903.6261812339,154077.08094146784,278292.9968901526,347221.17224858154,347221.17224858154,1.0,123987.96711947415,86152.97675705628,31607.759121245872,37545.4957537789,67716.50422213307,101903.6261812339,154077.08094146784,278292.9968901526,347221.17224858154
Mid_Case_No_IRA,2036,Silicon,89141.39815246865,60096.442666003466,24353.38383532635,24353.38383532635,28792.271273251165,49845.0946903531,73972.57014541465,110023.4768058272,197285.18667694856,245343.09149965757,245343.09149965757,1.0,89141.39815246865,60096.442666003466,24353.38383532635,28792.271273251165,49845.0946903531,73972.57014541465,110023.4768058272,197285.18667694856,245343.09149965757
Mid_Case_No_IRA,2037,Silicon,79156.27517237065,51330.92849689822,23316.046521761367,23316.046521761367,27324.10074920204,45427.00941572221,66256.07516686144,97343.29903840962,171179.2683676787,213677.9131859417,213677.9131859417,1.0,79156.27517237065,51330.92849689822,23316.046521761367,27324.10074920204,45427.00941572221,66256.07516686144,97343.29903840962,171179.2683676787,213677.9131859417
Mid_Case_No_IRA,2038,Silicon,83000.45217622924,53549.262684826834,24736.81281230802,24736.81281230802,28883.23486662405,47796.5337457799,69449.44026815539,102008.78510895467,178945.47229858054,223075.8889186628,223075.8889186628,1.0,83000.45217622924,53549.262684826834,24736.81281230802,28883.23486662405,47796.5337457799,69449.44026815539,102008.78510895467,178945.47229858054,223075.8889186628
Mid_Case_No_IRA,2039,Silicon,95641.14883696317,62166.14656384431,28069.622460642815,28069.622460642815,32931.70266129729,54837.25612276505,80028.6170560258,117700.12296289604,207046.95182942224,258652.15330156602,258652.15330156602,1.0,95641.14883696317,62166.14656384431,28069.622460642815,32931.70266129729,54837.25612276505,80028.6170560258,117700.12296289604,207046.95182942224,258652.15330156602
Mid_Case_No_IRA,2040,Silicon,100248.67791235779,64681.089460683615,29875.02359123633,29875.02359123633,34879.143843143764,57728.16770091808,83879.38803434547,123208.32552860974,216144.3244528682,269446.68915248936,269446.68915248936,1.0,100248.67791235779,64681.089460683615,29875.02359123633,34879.143843143764,57728.16770091808,83879.38803434547,123208.32552860974,216144.3244528682,269446.68915248936
Mid_Case_No_IRA,2041,Silicon,93440.97610838585,59383.27549877863,28424.60560051317,28424.60560051317,33211.164969222395,54442.465431660545,78401.41207851275,114587.71696239302,199664.35358519945,247905.49483873503,247905.49483873503,1.0,93440.97610838585,59383.27549877863,28424.60560051317,33211.164969222395,54442.465431660545,78401.41207851275,114587.71696239302,199664.35358519945,247905.49483873503
Mid_Case_No_IRA,2042,Silicon,81274.1029765597,50083.74591706078,25580.061574682775,25580.061574682775,30076.77417504677,48323.11129051313,68603.68016869371,99318.55848013694,170881.3319281942,211750.1651372507,211750.1651372507,1.0,81274.1029765597,50083.74591706078,25580.061574682775,30076.77417504677,48323.11129051313,68603.68016869371,99318.55848013694,170881.3319281942,211750.1651372507
Mid_Case_No_IRA,2043,Silicon,76591.6048382699,46129.3856665323,24861.818620389877,24861.818620389877,28875.0877195191,46108.351672114935,64915.181002083904,93350.5501130005,158573.13056572466,196579.76256498153,196579.76256498153,1.0,76591.6048382699,46129.3856665323,24861.818620389877,28875.0877195191,46108.351672114935,64915.181002083904,93350.5501130005,158573.13056572466,196579.76256498153
Mid_Case_No_IRA,2044,Silicon,79759.19530269751,48305.38591412715,25700.92717135163,25700.92717135163,29993.260606990236,47893.67679178524,67508.83656751041,97121.5221700149,165815.86318376666,205308.03376695354,205308.03376695354,1.0,79759.19530269751,48305.38591412715,25700.92717135163,29993.260606990236,47893.67679178524,67508.83656751041,97121.5221700149,165815.86318376666,205308.03376695354
Mid_Case_No_IRA,2045,Silicon,86863.6780653442,53685.45632395985,27268.758068106283,27268.758068106283,32040.221837755973,51585.15447935937,73284.23913092223,106253.34432792474,182518.26407510645,226796.3235908571,226796.3235908571,1.0,86863.6780653442,53685.45632395985,27268.758068106283,32040.221837755973,51585.15447935937,73284.23913092223,106253.34432792474,182518.26407510645,226796.3235908571
Mid_Case_No_IRA,2046,Silicon,90503.08265994328,56199.36039062856,28325.76961714073,28325.76961714073,33163.708189299716,53538.51620678103,76296.6997229257,110769.76340602634,190657.02521435294,237107.7567569816,237107.7567569816,1.0,90503.08265994328,56199.36039062856,28325.76961714073,33163.708189299716,53538.51620678103,76296.6997229257,110769.76340602634,190657.02521435294,237107.7567569816
Mid_Case_No_IRA,2047,Silicon,90889.62015785869,55737.4886732629,28882.16267305665,28882.16267305665,33864.70736968984,54144.5131868848,76832.77862116783,110827.17499293081,190514.7595225774,235987.61118780694,235987.61118780694,1.0,90889.62015785869,55737.4886732629,28882.16267305665,33864.70736968984,54144.5131868848,76832.77862116783,110827.17499293081,190514.7595225774,235987.61118780694
Mid_Case_No_IRA,2048,Silicon,90526.94213814459,54361.43847111127,29473.399706812426,29473.399706812426,34321.94971487106,54625.581562654115,76824.60674728529,110363.49953575869,187100.62349967367,232428.65294303585,232428.65294303585,1.0,90526.94213814459,54361.43847111127,29473.399706812426,34321.94971487106,54625.581562654115,76824.60674728529,110363.49953575869,187100.62349967367,232428.65294303585
Mid_Case_No_IRA,2049,Silicon,91416.08990795724,54022.87094271428,30320.9054237849,30320.9054237849,35280.30459116339,55785.4625873729,77982.65673327664,111143.4795272678,187475.175787626,231851.02138958257,231851.02138958257,1.0,91416.08990795724,54022.87094271428,30320.9054237849,35280.30459116339,55785.4625873729,77982.65673327664,111143.4795272678,187475.175787626,231851.02138958257
Mid_Case_No_IRA,2050,Silicon,92053.93254182095,53668.594127834585,30890.696641185532,30890.696641185532,35895.39225676938,56537.774036046765,78929.7468890612,111939.23287209647,188245.45044137427,230859.0876826874,230859.0876826874,1.0,92053.93254182095,53668.594127834585,30890.696641185532,35895.39225676938,56537.774036046765,78929.7468890612,111939.23287209647,188245.45044137427,230859.0876826874
Mid_Case_No_IRA,2026,Silver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_No_IRA,2027,Silver,304.1561292915898,199.90024618279773,82.9499662705967,82.9499662705967,98.21749116565893,171.66193516170046,252.19031952869778,377.2683096266586,679.2584859207964,828.1042662971162,828.1042662971162,1.0,304.1561292915898,199.90024618279773,82.9499662705967,98.21749116565893,171.66193516170046,252.19031952869778,377.2683096266586,679.2584859207964,828.1042662971162
Mid_Case_No_IRA,2028,Silver,390.4977008644665,263.4073485302497,105.167909116071,105.167909116071,123.09053658618481,216.70162033528362,321.4923852356234,483.454307334227,881.5842662145163,1080.691796232948,1080.691796232948,1.0,390.4977008644665,263.4073485302497,105.167909116071,123.09053658618481,216.70162033528362,321.4923852356234,483.454307334227,881.5842662145163,1080.691796232948
Mid_Case_No_IRA,2029,Silver,453.4743612538734,309.5849580144623,120.68938393205997,120.68938393205997,142.00171961091024,249.88896550197896,372.4988722031104,559.4808888372097,1025.21921754413,1273.599006608962,1273.599006608962,1.0,453.4743612538734,309.5849580144623,120.68938393205997,142.00171961091024,249.88896550197896,372.4988722031104,559.4808888372097,1025.21921754413,1273.599006608962
Mid_Case_No_IRA,2030,Silver,570.0327928338533,381.5603347076536,153.7545808975421,153.7545808975421,180.58239944682325,316.66135324211757,470.5847703986036,707.5243910557718,1286.7219897475554,1569.2709374001258,1569.2709374001258,1.0,570.0327928338533,381.5603347076536,153.7545808975421,180.58239944682325,316.66135324211757,470.5847703986036,707.5243910557718,1286.7219897475554,1569.2709374001258
Mid_Case_No_IRA,2031,Silver,679.7392755902056,463.91587135189303,180.9407924477194,180.9407924477194,212.91619273168692,374.5977838816442,558.2090097943637,838.6237522852799,1536.3339084986114,1908.2462721667464,1908.2462721667464,1.0,679.7392755902056,463.91587135189303,180.9407924477194,212.91619273168692,374.5977838816442,558.2090097943637,838.6237522852799,1536.3339084986114,1908.2462721667464
Mid_Case_No_IRA,2032,Silver,675.4302671417719,520.6533334738122,156.15179015875654,156.15179015875654,191.23179698781217,342.52055196001163,532.4677355050922,830.84531692972,1600.32550876173,2089.461450272482,2089.461450272482,1.0,675.4302671417719,520.6533334738122,156.15179015875654,191.23179698781217,342.52055196001163,532.4677355050922,830.84531692972,1600.32550876173,2089.461450272482
Mid_Case_No_IRA,2033,Silver,821.6262966246427,723.957244337191,139.4146942668116,139.4146942668116,173.30155119207043,361.6194445982296,613.4022524133281,1035.6302491005117,2144.797754770974,2775.250622191426,2775.250622191426,1.0,821.6262966246427,723.957244337191,139.4146942668116,173.30155119207043,361.6194445982296,613.4022524133281,1035.6302491005117,2144.797754770974,2775.250622191426
Mid_Case_No_IRA,2034,Silver,989.1006120373089,875.2604749872085,164.07289768503506,164.07289768503506,206.5458912800168,432.58596815538704,738.4069320770902,1248.2400733975937,2590.1358093242125,3350.569273818636,3350.569273818636,1.0,989.1006120373089,875.2604749872085,164.07289768503506,206.5458912800168,432.58596815538704,738.4069320770902,1248.2400733975937,2590.1358093242125,3350.569273818636
Mid_Case_No_IRA,2035,Silver,848.7193082429163,748.4894977092779,143.0777128859947,143.0777128859947,178.87857191835496,373.09785995688793,633.5690150636142,1070.3867354289002,2216.965241025203,2868.46788111697,2868.46788111697,1.0,848.7193082429163,748.4894977092779,143.0777128859947,178.87857191835496,373.09785995688793,633.5690150636142,1070.3867354289002,2216.965241025203,2868.46788111697
Mid_Case_No_IRA,2036,Silver,610.1528732376095,521.9478130020664,115.26385886789058,115.26385886789058,143.75680240663115,278.11695561394845,462.5039701791984,760.8511914098018,1557.694489918788,2019.8324183246564,2019.8324183246564,1.0,610.1528732376095,521.9478130020664,115.26385886789058,143.75680240663115,278.11695561394845,462.5039701791984,760.8511914098018,1557.694489918788,2019.8324183246564
Mid_Case_No_IRA,2037,Silver,541.7661349285229,445.6921196306951,112.04144786902819,112.04144786902819,138.1408204058037,258.38884209730537,416.75353543002865,672.0065970855843,1346.6714391487822,1752.2036515590212,1752.2036515590212,1.0,541.7661349285229,445.6921196306951,112.04144786902819,138.1408204058037,258.38884209730537,416.75353543002865,672.0065970855843,1346.6714391487822,1752.2036515590212
Mid_Case_No_IRA,2038,Silver,568.0710192730959,464.9418119773364,118.6575469813268,118.6575469813268,146.25562226439305,272.923123793781,437.65810681338496,704.4452278740871,1406.341280254221,1829.6725645880026,1829.6725645880026,1.0,568.0710192730959,464.9418119773364,118.6575469813268,146.25562226439305,272.923123793781,437.65810681338496,704.4452278740871,1406.341280254221,1829.6725645880026
Mid_Case_No_IRA,2039,Silver,654.595877822292,539.7779551362747,135.0387157328129,135.0387157328129,166.5139049300147,311.2346833926656,502.5312809472865,811.6848988674897,1630.1411760630551,2119.2026487049134,2119.2026487049134,1.0,654.595877822292,539.7779551362747,135.0387157328129,166.5139049300147,311.2346833926656,502.5312809472865,811.6848988674897,1630.1411760630551,2119.2026487049134
Mid_Case_No_IRA,2040,Silver,686.1212645021027,561.5941182158008,143.30203271372451,143.30203271372451,176.6302822623973,329.613192807739,528.6025385015494,850.8079028513262,1698.671363001539,2210.004732839915,2210.004732839915,1.0,686.1212645021027,561.5941182158008,143.30203271372451,176.6302822623973,329.613192807739,528.6025385015494,850.8079028513262,1698.671363001539,2210.004732839915
Mid_Case_No_IRA,2041,Silver,639.5091047245511,515.5681249186163,137.57724639119442,137.57724639119442,169.43662583666517,311.4799150411545,494.82384663990297,791.6633679655937,1564.1547103162388,2040.6435527922574,2040.6435527922574,1.0,639.5091047245511,515.5681249186163,137.57724639119442,169.43662583666517,311.4799150411545,494.82384663990297,791.6633679655937,1564.1547103162388,2040.6435527922574
Mid_Case_No_IRA,2042,Silver,556.2612050187684,434.82615702388244,125.76536215905173,125.76536215905173,154.50676296073843,278.1446482231811,437.474140176688,686.8393562232643,1332.6660036193005,1741.036076614375,1741.036076614375,1.0,556.2612050187684,434.82615702388244,125.76536215905173,154.50676296073843,278.1446482231811,437.474140176688,686.8393562232643,1332.6660036193005,1741.036076614375
Mid_Case_No_IRA,2043,Silver,524.2399689290859,400.53510516325355,121.98639313660213,121.98639313660213,150.63364739658047,268.9258636695901,414.71583330924614,644.70108156678,1237.0060458477847,1611.6453991002056,1611.6453991002056,1.0,524.2399689290859,400.53510516325355,121.98639313660213,150.63364739658047,268.9258636695901,414.71583330924614,644.70108156678,1237.0060458477847,1611.6453991002056
Mid_Case_No_IRA,2044,Silver,545.8747916985266,419.41486198531857,126.50720993437845,126.50720993437845,155.56356534364338,278.2763209237631,431.25684863417723,671.6797834714863,1292.5131193028233,1684.822112569711,1684.822112569711,1.0,545.8747916985266,419.41486198531857,126.50720993437845,155.56356534364338,278.2763209237631,431.25684863417723,671.6797834714863,1292.5131193028233,1684.822112569711
